Genes	TCGA-02-0003-01A	TCGA-02-0033-01A	TCGA-02-0047-01A	TCGA-02-2470-01A	TCGA-02-2483-01A	TCGA-02-2485-01A	TCGA-02-2486-01A	TCGA-06-0122-01A	TCGA-06-0124-01A
FIGF	0	0	0	0	0	0	0	0	0
QDPR	0	0	0	0	0	0	0	0	0
ZNF598	0	0	0	0	0	0	0	0	0
TEX38	0	0	0	0	0	0	0	0	0
SLCO2A1	0	0	0	0	0	0	0	0	0
BOP1	0	0	0	0	0	0	0	0	0
MAPK12	0	0	0	0	0	0	0	0	0
POLR1E	0	0	0	0	0	0	0	0	0
PRDM16	0	0	0	0	0	0	0	0	0
FRMD5	0	0	0	0	0	0	0	0	0
C1orf216	0	0	0	0	0	0	0	0	0
PDE6C	0	0	0	0	0	0	0	0	0
INSRR	0	0	0	0	0	0	0	0	0
SLC38A10	0	0	1	0	0	0	0	0	0
GOLGA6L5	0	0	0	0	0	0	0	0	0
CXXC11	0	0	0	0	0	0	0	0	0
SIPA1	0	0	0	0	0	0	0	0	0
RNA5SP466	0	0	0	0	0	0	0	0	0
METTL20	0	0	0	0	0	0	0	0	0
EP400	0	0	0	0	0	0	0	0	0
PTK2	0	0	0	0	0	0	0	0	0
RNF217	0	0	0	0	0	0	0	0	0
GSDMA	0	0	0	0	0	0	0	0	0
NDUFA8	0	0	0	0	0	0	0	0	0
MIR34B	0	0	0	0	0	0	0	0	0
LAMP3	0	0	0	0	0	0	0	0	0
KBTBD3	0	0	0	0	0	0	0	0	0
MIR5696	0	0	0	0	0	0	0	0	0
GLTSCR2	0	0	0	0	0	0	0	0	0
NPW	0	0	0	0	0	0	0	0	0
PLIN2	0	0	0	0	0	0	0	0	0
LLGL2	0	0	1	0	0	0	0	0	0
IGHG2	0	0	0	0	0	0	0	0	0
YWHAQ	0	0	0	0	0	0	0	0	0
LRIT1	0	0	0	0	0	0	0	0	0
FAM98B	0	0	0	0	0	0	0	0	0
HSP90AB2P	0	0	0	0	0	0	0	0	0
OR2T1	0	0	0	0	0	0	0	0	0
TRAJ25	0	0	0	0	0	0	0	0	0
OR14K1	0	0	0	0	0	0	0	0	0
SPPL3	0	0	0	0	0	0	0	0	0
RBFOX1	0	0	0	0	0	0	0	0	0
MEIS2	0	0	0	0	0	0	0	0	0
ENOSF1	0	0	0	0	0	0	0	0	0
KIR2DL4	0	0	0	0	0	0	0	0	0
MCU	0	0	0	0	0	0	0	0	0
NFKB2	0	0	0	0	0	0	0	0	0
TMEM120B	0	0	0	0	0	0	0	0	0
FZD9	0	0	0	0	0	0	0	0	0
ZNF75A	0	0	0	0	0	0	0	0	0
MIR4647	0	0	0	0	0	0	0	0	0
GPR114	0	0	0	0	0	0	0	0	0
SLC25A35	0	0	0	0	0	0	0	0	0
P4HA3	0	0	0	0	0	0	0	0	0
IFT140	0	0	0	0	0	0	0	0	0
DENND1A	0	0	0	0	0	0	0	0	0
ABHD2	0	0	0	0	0	0	0	0	0
FAM76B	0	0	0	0	0	0	0	0	0
MYADML2	0	0	1	0	0	0	0	0	0
ZNF605	0	0	0	0	0	0	0	0	0
TRIM29	0	0	0	0	0	0	0	0	0
UBXN4	0	0	0	0	0	0	0	0	0
NUP37	0	0	0	0	0	0	0	0	0
RHEB	0	0	0	0	0	0	0	0	0
C4orf27	0	0	0	0	0	0	0	0	0
SAA3P	0	0	0	0	0	0	0	0	0
OTUD6B	0	0	0	0	0	0	0	0	0
GPD1	0	0	0	0	0	0	0	0	0
ZNF41	0	0	0	0	0	0	0	0	0
RNA5SP150	0	0	0	0	0	0	0	0	0
CDH15	0	0	0	0	0	0	0	0	0
FAM213B	0	0	0	0	0	0	0	0	0
TVP23A	0	0	0	0	0	0	0	0	0
TMEM117	0	0	0	0	0	0	0	0	0
PRPS2	0	0	0	0	0	0	0	0	0
GCK	0	0	0	0	0	0	0	0	0
RN7SL441P	0	0	0	0	0	0	0	0	0
PNLDC1	0	0	0	0	0	0	0	0	0
TERC	0	0	0	0	0	0	0	0	0
ADAMTS16	0	0	0	0	0	0	0	0	0
TMEM92	0	0	0	0	0	0	0	0	0
TMEM202	0	0	0	0	0	0	0	0	0
C7orf62	0	0	0	0	0	0	0	0	0
PDE4C	0	0	0	0	0	0	0	0	0
TUBBP5	0	0	0	0	0	0	0	0	0
RNA5SP393	0	0	0	0	0	0	0	0	0
PRSS58	0	0	0	0	0	0	0	0	0
GUCA1B	0	0	0	0	0	0	0	0	0
ZZEF1	0	0	0	0	0	0	0	0	0
RN7SL144P	0	0	0	0	0	0	0	0	0
OR2C3	0	0	0	0	0	0	0	0	0
RAD18	0	0	0	0	0	0	0	0	0
RANBP6	0	0	0	0	0	0	0	0	0
C12orf44	0	0	0	0	0	0	0	0	0
FRA10AC1	0	0	0	0	0	0	0	0	0
LDHB	0	0	0	0	0	0	0	0	0
MIR4520B	0	0	0	0	0	0	0	0	0
RAB5B	0	0	0	0	0	0	0	0	0
FOXB1	0	0	0	0	0	0	0	0	0
HVCN1	0	0	0	0	0	0	0	0	0
TRAV41	0	0	0	0	0	0	0	0	0
MRGPRF	0	0	0	0	0	0	0	0	0
MRPS12	0	0	0	0	0	0	0	0	0
TAF10	0	0	0	0	-1	0	0	0	0
CYP2D7P1	0	0	0	0	0	0	0	0	0
DEPDC5	0	0	0	0	0	0	0	0	0
LTBP1	0	0	0	0	0	0	0	0	0
RYR1	0	0	0	0	0	0	0	0	0
FGF8	0	0	0	0	0	0	0	0	0
DUX4L6	0	0	0	0	0	0	0	0	0
KCNE3	0	0	0	0	0	0	0	0	0
PLD6	0	0	0	0	0	0	0	0	0
LRRK2	0	0	0	0	0	0	0	0	0
RN7SL392P	0	0	0	0	0	0	0	0	0
MIOX	0	0	0	0	0	0	0	0	0
KIAA0355	0	0	0	0	0	0	0	0	0
FGF6	0	0	0	0	0	0	0	0	0
RASSF5	0	0	0	0	0	0	0	0	0
ZNF728	0	0	0	0	0	0	0	0	0
ATAD3B	0	0	0	0	0	0	0	0	0
H3F3B	0	0	1	0	0	0	0	0	0
EZR	0	0	0	0	0	0	0	0	0
SLC38A4	0	0	0	0	0	0	0	0	0
ATF1	0	0	0	0	0	0	0	0	0
MIR5196	0	0	0	0	0	0	0	0	0
DYNC1H1	0	0	0	0	0	0	0	0	0
FGFR3	0	0	0	0	0	0	0	0	0
HES7	0	0	0	0	0	0	0	0	0
ARIH1	0	0	0	0	0	0	0	0	0
ANKRD61	0	0	0	0	0	0	0	0	0
CYP2B7P1	0	0	0	0	0	0	0	0	0
POLDIP3	0	0	0	0	0	0	0	0	0
RPL32	0	0	0	0	0	0	0	0	0
POU6F1	0	0	0	0	0	0	0	0	0
BBS1	0	0	0	0	0	0	0	0	0
RN7SKP109	0	0	0	0	0	0	0	0	0
IGFL4	0	0	0	0	0	0	0	0	0
RGPD5	0	0	0	0	0	0	0	0	0
FENDRR	0	0	0	0	0	0	0	0	0
C3orf83	0	0	0	0	0	0	0	0	0
GPR171	0	0	0	0	0	0	0	0	0
PLD1	0	0	0	0	0	0	0	0	0
KDELC1	0	0	0	0	0	0	0	0	0
SULT1C2	0	0	0	0	0	0	0	0	0
CHI3L1	0	0	0	0	0	0	0	0	0
WDR62	0	0	0	0	0	0	0	0	0
ITFG2	0	0	0	0	0	0	0	0	0
MIR147B	0	0	0	0	0	0	0	0	0
AKNA	0	0	0	0	0	0	0	0	0
NBR1	0	0	0	0	0	0	0	0	0
NDUFC1	0	0	0	0	0	0	0	0	0
PKHD1	0	0	0	0	0	0	0	0	0
C9orf173	0	0	0	0	0	0	0	0	0
ZCCHC9	0	0	0	0	0	0	0	0	0
VSIG10L	0	0	0	0	0	0	0	0	0
UBXN7	0	0	0	0	0	0	0	0	0
ZNF320	0	0	0	0	0	0	0	0	0
MAFA	0	0	0	0	0	0	0	0	0
ULBP3	0	0	0	0	0	0	0	0	0
MIR372	0	0	0	0	0	0	0	0	0
CEL	0	0	0	0	0	0	0	0	0
IMMT	0	0	0	0	0	0	0	0	0
DHX15	0	0	0	0	0	0	0	0	0
PICALM	0	0	0	0	0	0	0	0	0
MARK3	0	0	0	0	0	0	0	0	0
CNOT6	0	0	0	0	0	0	0	0	0
OR1E2	0	0	0	0	0	0	0	0	0
ARPC3	0	0	0	0	0	0	0	0	0
RN7SL800P	0	0	1	0	0	0	0	0	0
ADAMTS2	0	0	0	0	0	0	0	0	0
NPHS1	0	0	0	0	0	0	0	0	0
IDI2	0	0	0	0	0	0	0	0	0
APOBEC3B	0	0	0	0	0	0	0	0	0
GABRQ	0	0	0	0	0	0	0	0	0
MIR450A2	0	0	0	0	0	0	0	0	0
RN7SL851P	0	0	0	0	0	0	0	0	0
MIR340	0	0	0	0	0	0	0	0	0
VSIG8	0	0	0	0	0	0	0	0	0
MYH2	0	0	0	0	0	0	0	0	0
TLE2	0	0	0	0	0	0	0	0	0
NAALADL2	0	0	0	0	0	0	0	0	0
RN7SKP129	0	0	0	0	0	0	0	0	0
FXN	0	0	0	0	0	0	0	0	0
ASAH2	0	0	0	0	0	0	0	0	0
MIR5692A1	0	0	0	0	0	0	0	0	0
RN7SL793P	0	0	0	0	0	0	0	0	0
PAEP	0	0	0	0	0	0	0	0	0
TBC1D9B	0	0	0	0	0	0	0	0	0
GPRC5C	0	0	1	0	0	0	0	0	0
MIR4326	0	0	0	0	0	0	0	0	0
SPG11	0	0	0	0	0	0	0	0	0
VN1R4	0	0	0	0	0	0	0	0	0
NOC3L	0	0	0	0	0	0	0	0	0
C10orf40	0	0	0	0	0	0	0	0	0
AP3B1	0	0	0	0	0	0	0	0	0
AKR7A3	0	0	0	0	0	0	0	0	0
C11orf68	0	0	0	0	0	0	0	0	0
DNAAF1	0	0	0	0	0	0	0	0	0
MLN	0	0	0	0	0	0	0	0	0
CPAMD8	0	0	0	0	0	0	0	0	0
CT45A2	0	0	0	0	0	0	0	0	0
RNY4P14	0	0	0	0	0	0	0	0	0
OR52E2	0	0	0	0	-1	0	0	0	0
MIR182	0	0	0	0	0	0	0	0	0
CDH24	0	0	0	0	0	0	0	0	0
RN7SL505P	0	0	0	0	0	0	0	0	0
TAAR3	0	0	0	0	0	0	0	0	0
PBX1	0	0	0	0	0	0	0	0	0
PCA3	0	0	0	0	0	0	0	0	0
PXMP2	0	0	0	0	0	0	0	0	0
PLEKHM1P	0	0	1	0	0	0	0	0	0
MIR769	0	0	0	0	0	0	0	0	0
MIR5006	0	0	0	0	0	0	0	0	0
BCAP29	0	0	0	0	0	0	0	0	0
SLC35E2	0	0	0	0	0	0	0	0	0
ALYREF	0	0	1	0	0	0	0	0	0
IQSEC2	0	0	0	0	0	0	0	0	0
RNA5SP201	0	0	0	0	0	0	0	0	0
RNY5P4	0	0	0	0	0	0	0	0	0
NEK6	0	0	0	0	0	0	0	0	0
TAB1	0	0	0	0	0	0	0	0	0
ZNF275	0	0	0	0	0	0	0	0	0
SETD8	0	0	0	0	0	0	0	0	0
MIR181A2	0	0	0	0	0	0	0	0	0
MEGF10	0	0	0	0	0	0	0	0	0
ASTE1	0	0	0	0	0	0	0	0	0
KLHL9	0	0	-1	-1	-1	0	-1	0	-1
GAA	0	0	1	0	0	0	0	0	0
MYOD1	0	0	0	0	0	0	0	0	0
ARHGEF16	0	0	0	0	0	0	0	0	0
ACSF2	0	0	0	0	0	0	0	0	0
MIR3614	0	0	1	0	0	0	0	0	0
SCN1A	0	0	0	0	0	0	0	0	0
KLRC1	0	0	0	0	0	0	0	0	0
GDF9	0	0	0	0	0	0	0	0	0
IL1RL2	0	0	0	0	0	0	0	0	0
MITD1	0	0	0	0	0	0	0	0	0
GPR119	0	0	0	0	0	0	0	0	0
ECE1	0	0	0	0	0	0	0	0	0
TRAF2	0	0	0	0	0	0	0	0	0
MED18	0	0	0	0	0	0	0	0	0
SNN	0	0	0	0	0	0	0	0	0
HCK	0	0	0	0	0	0	0	0	0
FAM189B	0	0	0	0	0	0	0	0	0
RN7SL646P	0	0	0	0	0	0	0	0	0
IL22RA2	0	0	0	0	0	0	0	0	0
OR13C9	0	0	0	0	0	0	0	0	0
CDHR1	0	0	0	0	0	0	0	0	0
MAGEB16	0	0	0	0	0	0	0	0	0
MIR29B1	0	0	0	0	0	0	0	0	0
YIPF6	0	0	0	0	0	0	0	0	0
FAM71F1	0	0	0	0	0	0	0	0	0
BMP6	0	0	0	0	0	0	0	0	0
PROX1	0	0	0	0	0	0	0	0	0
SNORA49	0	0	0	0	0	0	0	0	0
RN7SL141P	0	0	0	0	0	0	0	0	0
SCN3A	0	0	0	0	0	0	0	0	0
LANCL2	0	0	0	0	0	1	0	1	0
TIAF1	0	0	0	0	0	0	0	0	0
ZFP41	0	0	0	0	0	0	0	0	0
RNY4P4	0	0	0	0	0	0	0	0	0
FMN1	0	0	0	0	0	0	0	0	0
OPN1MW	0	0	0	0	0	0	0	0	0
MAP3K7CL	0	0	0	0	0	0	0	0	0
MIR4456	0	0	0	0	0	0	0	0	0
ASXL2	0	0	0	0	0	0	0	0	0
LINC00601	0	0	0	0	0	0	0	0	0
RPE65	0	0	0	0	0	0	0	0	0
MIR4763	0	0	0	0	0	0	0	0	0
SPCS3	0	0	0	0	0	0	0	0	0
EFNA2	0	0	0	0	0	0	0	0	0
TP53I13	0	0	0	0	0	0	0	0	0
CLDN9	0	0	0	0	0	0	0	0	0
DEF8	0	0	0	0	0	0	0	0	0
CHAF1A	0	0	0	0	0	0	0	0	0
SLC17A9	0	0	0	0	0	0	0	0	0
TRAV6	0	0	0	0	0	0	0	0	0
WDR96	0	0	0	0	0	0	0	0	0
ZFPM2	0	0	0	0	0	0	0	0	0
DEFB4A	0	0	0	0	0	0	0	1	0
RRP7B	0	0	0	0	0	0	0	0	0
C17orf100	0	0	0	0	0	0	0	0	0
GC	0	0	0	0	0	0	0	0	0
PIEZO2	0	0	0	0	0	0	0	0	0
KCTD10	0	0	0	0	0	0	0	0	0
SNORD38B	0	0	0	0	0	0	0	0	0
C17orf66	0	0	0	0	0	0	0	0	0
ADC	0	0	0	0	0	0	0	0	0
RN7SL436P	0	0	0	0	0	0	0	0	0
FOXL1	0	0	0	0	0	0	0	0	0
MUC5B	0	0	0	0	-1	0	0	0	0
MOSPD1	0	0	0	0	0	0	0	0	0
RNA5SP140	0	0	0	0	0	0	0	0	0
TMEM170A	0	0	0	0	0	0	0	0	0
KIAA1161	0	0	0	0	0	0	0	0	0
BCRP2	0	0	0	0	0	0	0	0	0
MIR514B	0	0	0	0	0	0	0	0	0
C21orf49	0	0	0	0	0	0	0	0	0
CCDC77	0	0	0	0	0	0	0	0	0
LINC00113	0	0	0	0	0	0	0	0	0
C12orf65	0	0	0	0	0	0	0	0	0
RN7SL533P	0	0	0	0	0	0	0	0	0
NTM	0	0	0	0	0	0	0	0	0
USP17L24	0	0	0	0	0	0	0	0	0
IGLC3	0	0	0	0	0	0	0	0	0
NFRKB	0	0	0	0	0	0	0	0	0
FANCA	0	0	0	0	0	0	0	0	0
DDX39A	0	0	0	0	0	0	0	0	0
GDF2	0	0	0	0	0	0	0	0	0
ASAP1	0	0	0	0	0	0	0	0	0
BFSP2	0	0	0	0	0	0	0	0	0
SMG8	0	0	1	0	0	0	0	0	0
ZNF354C	0	0	0	0	0	0	0	0	0
EEPD1	0	0	0	0	0	0	0	0	0
IKBKG	0	0	0	0	0	0	0	0	0
FRMPD4	0	0	0	0	0	0	0	0	0
PCBP1	0	0	0	0	0	0	0	0	0
COL23A1	0	0	0	0	0	0	0	0	0
RN7SL231P	0	0	0	0	0	0	0	0	0
NSD1	0	0	0	0	0	0	0	0	0
MAGEC1	0	0	0	0	0	0	0	0	0
GLDN	0	0	0	0	0	0	0	0	0
ANO9	0	0	0	0	-1	0	0	0	0
SEC13	0	0	0	0	0	0	0	0	0
WDR91	0	0	0	0	0	0	0	0	0
HAGH	0	0	0	0	0	0	0	0	0
SSX4	0	0	0	0	0	0	0	0	0
NCAPD3	0	0	0	0	0	0	0	0	0
TMEM179	0	0	0	0	0	0	0	0	0
TMED11P	0	0	0	0	0	0	0	0	0
HIATL2	0	0	0	0	0	0	0	0	0
BRCC3	0	0	0	0	0	0	0	0	0
FOXD4L6	0	0	0	0	0	0	0	0	0
CTAGE9	0	0	0	0	0	0	0	0	0
USP17L2	0	0	0	0	0	0	0	0	0
BEX2	0	0	0	0	0	0	0	0	0
RNY1P1	0	0	0	0	0	0	0	0	0
YPEL5	0	0	0	0	0	0	0	0	0
KCND3	0	0	0	0	0	0	0	0	0
AGO2	0	0	0	0	0	0	0	0	0
TRIL	0	0	0	0	0	0	0	0	0
TMEM79	0	0	0	0	0	0	0	0	0
GTF3C5	0	0	0	0	0	0	0	0	0
RASA4CP	0	0	0	0	0	0	0	0	0
AKR1C4	0	0	0	0	0	0	0	0	0
LINC00629	0	0	0	0	0	0	0	0	0
DSTYK	0	0	0	1	0	0	0	0	0
DUSP14	0	0	0	0	0	0	0	0	0
AP4M1	0	0	0	0	0	0	0	0	0
TRAJ10	0	0	0	0	0	0	0	0	0
MIR4291	0	0	0	0	0	0	0	0	0
ABCC2	0	0	0	0	0	0	0	0	0
RIMBP2	0	0	0	0	0	0	0	0	0
ZNF649	0	0	0	0	0	0	0	0	0
DNAJC16	0	0	0	0	0	0	0	0	0
TTC12	0	0	0	0	0	0	0	0	0
CNGA2	0	0	0	0	0	0	0	0	0
SNX13	0	0	0	0	0	0	0	0	0
C1orf100	0	0	0	0	0	1	0	0	0
MIR614	0	0	0	0	0	0	0	0	0
MIR3652	0	0	0	0	0	0	0	0	0
TRAJ4	0	0	0	0	0	0	0	0	0
CSPP1	0	0	0	0	0	0	0	0	0
RAB9B	0	0	0	0	0	0	0	0	0
NAIP	0	0	0	0	0	0	0	0	0
LRRC56	0	0	0	0	-1	0	0	0	0
RNA5SP235	0	0	0	0	0	0	0	0	0
MYOZ2	0	0	0	0	0	0	0	0	0
OR1J2	0	0	0	0	0	0	0	0	0
XRCC4	0	0	0	0	0	0	0	0	0
RN7SKP52	0	0	0	0	0	0	0	0	0
CYB561	0	0	1	0	0	0	0	0	0
UBALD1	0	0	0	0	0	0	0	0	0
CHST10	0	0	0	0	0	0	0	0	0
AOC1	0	0	0	0	0	0	0	0	0
BAI1	0	0	0	0	0	0	0	0	0
MIR3657	0	0	0	0	0	0	0	0	0
BRSK1	0	0	0	0	0	0	0	0	0
THY1	0	0	0	0	0	0	0	0	0
MIR4495	0	0	0	0	0	0	0	0	0
KIT	0	0	0	0	0	1	0	0	0
C17orf89	0	0	1	0	0	0	0	0	0
TBC1D8	0	0	0	0	0	0	0	0	0
CACFD1	0	0	0	0	0	0	0	0	0
ZNF518B	0	0	0	0	0	0	0	0	0
PDE6H	0	0	0	0	0	0	0	0	0
SLC50A1	0	0	0	0	0	0	0	0	0
SVIP	0	0	0	0	0	0	0	0	0
DISC1FP1	0	0	0	0	0	0	0	0	0
MIR210	0	0	0	0	-1	0	0	0	0
RN7SL123P	0	0	0	0	0	0	0	0	0
MAP7	0	0	0	0	0	0	0	0	0
SCN4B	0	0	0	0	0	0	0	0	0
SNORD3D	0	0	0	0	0	0	0	0	0
HAND2	0	0	0	0	0	0	0	0	0
GATSL2	0	0	0	0	0	0	0	0	0
SERTAD1	0	0	0	0	0	0	0	0	0
MIR548AG1	0	0	0	0	0	0	0	0	0
TMPRSS13	0	0	0	0	0	0	0	0	0
CRCP	0	0	0	0	0	0	0	0	0
CREB3	0	0	0	0	0	0	0	0	0
DGAT1	0	0	0	0	0	0	0	0	0
ETV7	0	0	0	0	0	0	0	0	0
MIR4717	0	0	0	0	0	0	0	0	0
TAC3	0	0	0	0	0	0	0	0	0
CORO1C	0	0	0	0	0	0	0	0	0
TEX9	0	0	0	0	0	0	0	0	0
ABHD17A	0	0	0	0	0	0	0	0	0
HRCT1	0	0	0	0	0	0	0	0	0
LINC00887	0	0	0	0	0	0	0	0	0
MIR3687	0	0	0	0	0	0	0	0	0
OR52A4	0	0	0	0	-1	0	0	0	0
LINC00842	0	0	0	0	0	0	0	0	0
USP17L18	0	0	0	0	0	0	0	0	0
ZNF177	0	0	0	0	0	0	0	0	0
DGCR5	0	0	0	0	0	0	0	0	0
ZNF442	0	0	0	0	0	0	0	0	0
MIP	0	0	0	0	0	0	0	0	0
FDX1	0	0	0	0	0	0	0	0	0
FUOM	0	0	0	0	-1	0	0	0	0
LENG9	0	0	0	0	0	0	0	0	0
FOXR1	0	0	0	0	0	0	0	0	0
WIPI2	0	0	0	0	0	0	0	0	0
RANBP1	0	0	0	0	0	0	0	0	0
TAS2R7	0	0	0	0	0	0	0	0	0
LINC00229	0	0	0	0	0	0	0	0	0
C1QTNF7	0	0	0	0	0	0	0	0	0
CFHR1	0	0	0	0	0	0	0	0	0
SLC7A4	0	0	0	0	0	0	0	0	0
WBP11	0	0	0	0	0	0	0	0	0
TEX2	0	0	1	0	0	0	0	0	0
RN7SL469P	0	0	0	0	0	0	0	0	0
C17orf80	0	0	1	0	0	0	0	0	0
KLK4	0	0	0	0	0	0	0	0	0
TMEM176A	0	0	0	0	0	0	0	0	0
IL31	0	0	0	0	0	0	0	0	0
RN7SL789P	0	0	0	0	0	0	0	0	0
RNU4ATAC12P	0	0	0	0	0	0	0	0	0
USP17L19	0	0	0	0	0	0	0	0	0
REPS2	0	0	0	0	0	0	0	0	0
LINC00928	0	0	0	0	0	0	0	0	0
MIR141	0	0	0	0	0	0	0	0	0
FAM78A	0	0	0	0	0	0	0	0	0
H2AFY2	0	0	0	0	0	0	0	0	0
RNF150	0	0	0	0	0	0	0	0	0
CCNK	0	0	0	0	0	0	0	0	0
TMEM229A	0	0	0	0	0	0	0	0	0
FSHR	0	0	0	0	0	0	0	0	0
GAS8	0	0	0	0	0	0	0	0	0
UPK2	0	0	0	0	0	0	0	0	0
INCA1	0	0	0	0	0	0	0	0	0
OR51S1	0	0	0	0	-1	0	0	0	0
KRT83	0	0	0	0	0	0	0	0	0
BMP15	0	0	0	0	0	0	0	0	0
BAG3	0	0	0	0	0	0	0	0	0
CYP2A7	0	0	0	0	0	0	0	0	0
ZNF468	0	0	0	0	0	0	0	0	0
C1GALT1	0	0	0	0	0	0	0	0	0
C11orf44	0	0	0	0	0	0	0	0	0
CA5A	0	0	0	0	0	0	0	0	0
THAP5	0	0	0	0	0	0	0	0	0
CCND1	0	0	0	0	0	0	0	0	0
RIC8A	0	0	0	0	-1	0	0	0	0
USP35	0	0	0	0	0	0	0	0	0
USP11	0	0	0	0	0	0	0	0	0
TMEM72	0	0	0	0	0	0	0	0	0
EIF4E1B	0	0	0	0	0	0	0	0	0
PIK3C2G	0	0	0	0	0	0	0	0	0
PRKDC	0	0	0	0	0	0	0	0	0
SMCO4	0	0	0	0	0	0	0	0	0
IMPA2	0	0	0	0	0	0	0	0	0
CCL4	0	0	0	0	0	0	0	0	0
AGAP4	0	0	0	0	0	0	0	0	0
ZCCHC10	0	0	0	0	0	0	0	0	0
NOL11	0	0	1	0	0	0	0	0	0
PSMD2	0	0	0	0	0	0	0	0	0
RN7SL326P	0	0	0	0	0	0	0	0	0
FAM122A	0	0	0	0	0	0	0	0	0
ZNF740	0	0	0	0	0	0	0	0	0
CHTF18	0	0	0	0	0	0	0	0	0
ATXN2	0	0	0	0	0	0	0	0	0
USP18	0	0	0	0	0	0	0	0	0
RS1	0	0	0	0	0	0	0	0	0
LAMC3	0	0	0	0	0	0	0	0	0
NET1	0	0	0	0	0	0	0	0	0
NPY1R	0	0	0	0	0	0	0	0	0
MVD	0	0	0	0	0	0	0	0	0
PCDH15	0	0	0	0	0	0	0	0	0
LGALS12	0	0	0	0	0	0	0	0	0
GABRG3	0	0	0	0	0	0	0	0	0
SURF4	0	0	0	0	0	0	0	0	0
C7orf41	0	0	0	0	0	0	0	0	0
MIR4516	0	0	0	0	0	0	0	0	0
SGCZ	0	0	0	0	0	0	0	0	0
ACE2	0	0	0	0	0	0	0	0	0
MIR601	0	0	0	0	0	0	0	0	0
SPSB2	0	0	0	0	0	0	0	0	0
FAM186B	0	0	0	0	0	0	0	0	0
FAM90A26	0	0	0	0	0	0	0	0	0
ICT1	0	0	1	0	0	0	0	0	0
CD79B	0	0	1	0	0	0	0	0	0
DNA2	0	0	0	0	0	0	0	0	0
MRPS9	0	0	0	0	0	0	0	0	0
ZNF479	0	0	0	0	0	1	0	1	0
FMOD	0	0	0	0	0	0	0	0	0
IRS2	0	0	0	0	0	0	0	0	0
RNA5SP147	0	0	0	0	0	0	0	0	0
LUZP2	0	0	0	0	0	0	0	0	0
ANAPC1	0	0	0	0	0	0	0	0	0
SH2D3C	0	0	0	0	0	0	0	0	0
SIK2	0	0	0	0	0	0	0	0	0
PTPN14	0	0	0	0	0	0	0	0	0
TRIM42	0	0	0	0	0	0	0	0	0
PP13439	0	0	0	0	0	0	0	0	0
SNRPG	0	0	0	0	0	0	0	0	0
BMS1	0	0	0	0	0	0	0	0	0
CLRN2	0	0	0	0	0	0	0	0	0
MAGEA3	0	0	0	0	0	0	0	0	0
FAM53A	0	0	0	0	0	0	0	0	0
RN7SL727P	0	0	0	0	0	0	0	0	0
RNA5SP515	0	0	0	0	0	0	0	0	0
AQP12A	0	0	0	0	0	0	0	0	0
LRRC45	0	0	1	0	0	0	0	0	0
ZNF514	0	0	0	0	0	0	0	0	0
ADCK2	0	0	0	0	0	0	0	0	0
ZKSCAN1	0	0	0	0	0	0	0	0	0
LRIG1	0	0	0	0	0	0	0	0	0
PRSS27	0	0	0	0	0	0	0	0	0
OTOL1	0	0	0	0	0	0	0	0	0
C7orf72	0	0	0	0	0	1	0	0	0
KCNMB3	0	0	0	0	0	0	0	0	0
PRKACB	0	0	0	0	0	0	0	0	0
SAYSD1	0	0	0	0	0	0	0	0	0
PRDM13	0	0	0	0	0	0	0	0	0
ZNF705A	0	0	0	0	0	0	0	0	0
KLK12	0	0	0	0	0	0	0	0	0
BSX	0	0	0	0	0	0	0	0	0
OR6Y1	0	0	0	0	0	0	0	0	0
ZNF354A	0	0	0	0	0	0	0	0	0
PCDH11X	0	0	0	0	0	0	0	0	0
PCBD2	0	0	0	0	0	0	0	0	0
DMGDH	0	0	0	0	0	0	0	0	0
TMC6	0	0	1	0	0	0	0	0	0
GDPGP1	0	0	0	0	0	0	0	0	0
CAND2	0	0	0	0	0	0	0	0	0
RNY3	0	0	0	0	0	0	0	0	0
SPRYD7	0	0	0	0	0	0	0	0	0
RCN1	0	0	0	0	0	0	0	0	0
SF3B2	0	0	0	0	0	0	0	0	0
MIR4798	0	0	0	0	0	0	0	0	0
CPB1	0	0	0	0	0	0	0	0	0
FLYWCH2	0	0	0	0	0	0	0	0	0
MDH2	0	0	0	0	0	0	0	0	0
BCL6	0	0	0	0	0	0	0	0	0
DRP2	0	0	0	0	0	0	0	0	0
TPD52L1	0	0	0	0	0	0	0	0	0
OR3A1	0	0	0	0	0	0	0	0	0
RAB25	0	0	0	0	0	0	0	0	0
TMEM225	0	0	0	0	0	0	0	0	0
POR	0	0	0	0	0	0	0	0	0
ZWINT	0	0	0	0	0	0	0	0	0
HNRNPCL1	0	0	0	0	0	0	0	0	0
PITPNM2	0	0	0	0	0	0	0	0	0
L3MBTL4	0	0	0	0	0	0	0	0	0
UXT	0	0	0	0	0	0	0	0	0
TGFB1	0	0	0	0	0	0	0	0	0
SLC31A2	0	0	0	0	0	0	0	0	0
SLC6A16	0	0	0	0	0	0	0	0	0
SMCR7	0	0	0	0	0	0	0	0	0
ALG11	0	0	0	0	0	0	0	0	0
USMG5	0	0	0	0	0	0	0	0	0
MIR1229	0	0	0	0	0	0	0	0	0
GPR182	0	0	0	0	0	0	0	0	0
MIR151B	0	0	0	0	0	0	0	0	0
ZNF780B	0	0	0	0	0	0	0	0	0
ZIC3	0	0	0	0	0	0	0	0	0
